cell,longitude,latitude,richness,phylo.dist,phylo.SC,phylo.SV,morpho.MNND,morpho.volume,morpho.SD.MSTD,funct.rich,funct.even,funct.div
8387,-41.8,-20.8,34,601.9,0.761097077,0.578207189,1.11329539,42470.99385,0.990058069,6,0.529411765,1.37105591
8388,-40.8,-20.8,35,624.3,0.75483494,0.57928202,1.139094665,57788.78031,1.00006605,6,0.519047619,1.35869612
8389,-39.8,-20.8,36,626.2,0.766132697,0.578741844,1.117528575,57788.78031,0.998110446,6,0.509259259,1.34583093
8390,-38.8,-20.8,35,615.4,0.765761028,0.582784279,1.126439922,57788.78031,1.01032009,6,0.50952381,1.35445359
8391,-37.8,-20.8,34,603.9,0.765788524,0.585016531,1.126219386,57788.78031,1.028017159,6,0.519607843,1.36879123
8443,-69.8,-21.8,2,62,0.36605317,0.63394683,4.243647657,0.517567235,0,2,1,0.69314718
8444,-68.8,-21.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8445,-67.8,-21.8,5,94.1,0.750511247,0.424130879,2.219866008,288.4496539,0.706826366,2,0.7,0.50040242
8446,-66.8,-21.8,7,129,0.719836401,0.441620411,1.87300791,467.1249456,0.76245069,3,0.619047619,0.79631164
8447,-65.8,-21.8,15,300,0.695023858,0.525406563,1.819508026,38853.50032,1.58930417,5,0.546666667,1.20487621
8448,-64.8,-21.8,27,421.8,0.792244187,0.49971743,1.226152225,40748.79302,1.151048073,5,0.496296296,1.13317259
8449,-63.8,-21.8,42,625.1,0.797253871,0.514784017,0.985344075,55597.38812,0.945698684,6,0.428571429,1.20098124
8450,-62.8,-21.8,44,644.1,0.80354155,0.51740403,1.058665437,280607.0128,1.06881029,6,0.416666667,1.17810253
8451,-61.8,-21.8,41,598.3,0.804229637,0.51354681,1.089686764,273485.0074,1.098537889,6,0.418699187,1.17603793
8452,-60.8,-21.8,38,568,0.800505866,0.520445534,1.108028822,273485.0074,1.137989787,6,0.429824561,1.19892274
8453,-59.8,-21.8,35,533,0.803856266,0.527129625,1.168307264,273485.0074,1.166782677,6,0.452380952,1.25627697
8454,-58.8,-21.8,29,493.1,0.781609195,0.561153253,1.313244967,273485.0074,1.248786936,6,0.511494253,1.38454943
8455,-57.8,-21.8,27,464.7,0.774520942,0.561410868,1.349658331,273485.0074,1.285700326,6,0.524691358,1.4059713
8456,-56.8,-21.8,27,476.6,0.761342119,0.563683079,1.424487639,268930.5386,1.242286784,6,0.512345679,1.38295376
8457,-55.8,-21.8,31,557.1,0.749389801,0.572878598,1.30621248,275933.9381,1.183927058,6,0.532258065,1.40295926
8458,-54.8,-21.8,32,564.6,0.758563395,0.568676199,1.268915654,275933.9381,1.177241667,6,0.520833333,1.38560068
8459,-53.8,-21.8,32,564.6,0.758563395,0.568676199,1.268915654,275933.9381,1.177241667,6,0.520833333,1.38560068
8460,-52.8,-21.8,32,564.6,0.758563395,0.568676199,1.268915654,275933.9381,1.177241667,6,0.520833333,1.38560068
8461,-51.8,-21.8,32,569.9,0.750575153,0.569022528,1.29117366,275933.9381,1.161111699,6,0.520833333,1.38560068
8462,-50.8,-21.8,33,575.7,0.758071513,0.568154707,1.274038092,275933.9381,1.147201498,6,0.52020202,1.37786137
8463,-49.8,-21.8,32,564.9,0.757413088,0.57378455,1.293083988,261469.659,1.161463772,6,0.53125,1.39345892
8464,-48.8,-21.8,32,559.8,0.76680726,0.574687479,1.134674851,42470.99385,1.016630514,6,0.53125,1.39345892
8465,-47.8,-21.8,32,559.8,0.76680726,0.574687479,1.134674851,42470.99385,1.016630514,6,0.53125,1.39345892
8466,-46.8,-21.8,30,547.4,0.753851397,0.586507769,1.18041725,42470.99385,1.028965713,6,0.555555556,1.42301839
8467,-45.8,-21.8,30,547.4,0.753851397,0.586507769,1.18041725,42470.99385,1.028965713,6,0.555555556,1.42301839
8468,-44.8,-21.8,30,558.4,0.746353102,0.591627295,1.168458427,44969.28761,1.039916321,6,0.566666667,1.45974027
8469,-43.8,-21.8,34,597.5,0.771261879,0.581502502,1.074154742,44969.28761,1.003002239,6,0.558823529,1.43869035
8470,-42.8,-21.8,35,623.7,0.75518551,0.578323108,1.092972324,42470.99385,0.980726648,6,0.538095238,1.3973567
8471,-41.8,-21.8,34,601.9,0.761097077,0.578207189,1.11329539,42470.99385,0.990058069,6,0.529411765,1.37105591
8472,-40.8,-21.8,35,616.4,0.759450774,0.576587445,1.153585539,56949.74176,0.999572627,6,0.519047619,1.35869612
8473,-39.8,-21.8,37,639.4,0.765157796,0.574900053,1.132042131,57788.78031,0.983785909,6,0.509009009,1.33634415
8474,-38.8,-21.8,35,617.1,0.764767748,0.580893953,1.14131398,57788.78031,1.012208737,6,0.519047619,1.35869612
8475,-37.8,-21.8,34,603.9,0.765788524,0.585016531,1.126219386,57788.78031,1.028017159,6,0.519607843,1.36879123
8528,-68.8,-22.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8529,-67.8,-22.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8530,-66.8,-22.8,3,79.1,0.555555556,0.539195637,2.117931778,2.249013189,0.229030557,2,0.833333333,0.63651417
8531,-65.8,-22.8,7,148.6,0.662576687,0.501704158,2.269197052,1447.81552,0.577501612,4,0.678571429,1.15374194
8532,-64.8,-22.8,14,287.4,0.707858604,0.556372053,1.940654492,17266.8623,1.602165605,5,0.6,1.33166431
8533,-63.8,-22.8,24,426.6,0.7467621,0.532341958,1.328603967,40748.79302,1.156202073,5,0.55,1.2583179
8534,-62.8,-22.8,33,499.6,0.80993989,0.522944166,1.132982367,46007.22473,1.024803562,6,0.439393939,1.21325503
8535,-61.8,-22.8,33,500.2,0.808452624,0.526139462,1.115488739,46007.22473,1.028298754,6,0.439393939,1.21325503
8536,-60.8,-22.8,34,514.4,0.808853603,0.52672521,1.224709918,257002.168,1.169843722,6,0.441176471,1.22582677
8537,-59.8,-22.8,31,491.4,0.803153242,0.540576555,1.263261225,252664.5786,1.230750828,6,0.467741935,1.28985401
8538,-58.8,-22.8,27,448.5,0.7992123,0.557752026,1.370795062,252664.5786,1.291016441,6,0.5,1.35585573
8539,-57.8,-22.8,25,439.9,0.770879346,0.568738923,1.454647323,252664.5786,1.298721962,6,0.526666667,1.40881311
8540,-56.8,-22.8,25,439.9,0.770879346,0.568738923,1.454647323,252664.5786,1.298721962,6,0.526666667,1.40881311
8541,-55.8,-22.8,26,452.2,0.776702847,0.569155262,1.427270962,268930.5386,1.259390662,6,0.525641026,1.40723569
8542,-54.8,-22.8,30,531.2,0.758691207,0.567463508,1.306555994,275933.9381,1.206465447,6,0.511111111,1.36611992
8543,-53.8,-22.8,30,550.1,0.742876619,0.57565757,1.32074565,275933.9381,1.191368347,6,0.533333333,1.4108295
8544,-52.8,-22.8,32,567.5,0.752108896,0.568725675,1.294264642,275933.9381,1.153779951,6,0.520833333,1.38560068
8545,-51.8,-22.8,32,567.5,0.752108896,0.568725675,1.294264642,275933.9381,1.153779951,6,0.520833333,1.38560068
8546,-50.8,-22.8,32,565,0.753706544,0.568408206,1.289392546,261469.659,1.157339081,6,0.520833333,1.38560068
8547,-49.8,-22.8,33,570.8,0.761108013,0.567577617,1.272310951,261469.659,1.143685213,6,0.52020202,1.37786137
8548,-48.8,-22.8,32,559.8,0.76680726,0.574687479,1.134674851,42470.99385,1.016630514,6,0.53125,1.39345892
8549,-47.8,-22.8,32,559.8,0.76680726,0.574687479,1.134674851,42470.99385,1.016630514,6,0.53125,1.39345892
8550,-46.8,-22.8,30,547.4,0.753851397,0.586507769,1.18041725,42470.99385,1.028965713,6,0.555555556,1.42301839
8551,-45.8,-22.8,29,536.6,0.752979339,0.592130315,1.210020576,42470.99385,1.040847866,6,0.557471264,1.43645539
8552,-44.8,-22.8,31,563.4,0.751236889,0.584721947,1.170141362,42470.99385,1.014244546,6,0.543010753,1.40858716
8553,-43.8,-22.8,34,599,0.762841333,0.577416168,1.097981517,42470.99385,0.993793786,6,0.539215686,1.40858888
8554,-42.8,-22.8,35,623.7,0.75518551,0.578323108,1.092972324,42470.99385,0.980726648,6,0.538095238,1.3973567
8555,-41.8,-22.8,35,623.7,0.75518551,0.578323108,1.092972324,42470.99385,0.980726648,6,0.538095238,1.3973567
8556,-40.8,-22.8,37,640.1,0.764770906,0.576380061,1.111897226,56949.74176,0.989204236,6,0.518018018,1.37291497
8557,-39.8,-22.8,37,639.4,0.765157796,0.574900053,1.132042131,57788.78031,0.983785909,6,0.509009009,1.33634415
8558,-38.8,-22.8,35,617.1,0.764767748,0.580893953,1.14131398,57788.78031,1.012208737,6,0.519047619,1.35869612
8613,-67.8,-23.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8614,-66.8,-23.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8615,-65.8,-23.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8616,-64.8,-23.8,7,213.6,0.480280456,0.669101178,2.903282671,1785.79588,2.495935058,5,0.771428571,1.47507631
8617,-63.8,-23.8,13,281.3,0.705836086,0.591316659,1.872167231,12916.2142,1.715443265,5,0.723076923,1.47913281
8618,-62.8,-23.8,18,353.1,0.716882527,0.559645535,1.453926475,32846.6823,1.329899427,5,0.644444444,1.3979917
8619,-61.8,-23.8,23,392.1,0.805814884,0.561774049,1.265943544,25449.82984,1.205594507,6,0.514492754,1.33887205
8620,-60.8,-23.8,27,447.6,0.797621753,0.549700243,1.267141624,44984.84196,1.115034189,6,0.487654321,1.31990821
8621,-59.8,-23.8,26,440.9,0.801793299,0.567770961,1.267932197,40249.59543,1.134527644,6,0.512820513,1.38205693
8622,-58.8,-23.8,23,419.6,0.771761359,0.585699621,1.373709122,40249.59543,1.167265921,6,0.557971014,1.46338383
8623,-57.8,-23.8,22,418.6,0.750976018,0.595145141,1.593591917,252664.5786,1.313123907,6,0.560606061,1.44699786
8624,-56.8,-23.8,23,422.8,0.76393705,0.585845114,1.530634637,252664.5786,1.307322556,6,0.543478261,1.4215894
8625,-55.8,-23.8,23,422.8,0.76393705,0.585845114,1.530634637,252664.5786,1.307322556,6,0.543478261,1.4215894
8626,-54.8,-23.8,24,431.2,0.775988412,0.585126404,1.511549355,252664.5786,1.285357781,6,0.555555556,1.45599745
8627,-53.8,-23.8,29,522.6,0.746632819,0.567590438,1.338666282,275933.9381,1.200777311,6,0.511494253,1.37414086
8628,-52.8,-23.8,29,522.6,0.746632819,0.567590438,1.338666282,275933.9381,1.200777311,6,0.511494253,1.37414086
8629,-51.8,-23.8,31,556,0.747278844,0.568722651,1.297740106,275933.9381,1.172473215,6,0.521505376,1.39161632
8630,-50.8,-23.8,31,556.7,0.751236889,0.574769664,1.314577391,261469.659,1.169196469,6,0.532258065,1.40295926
8631,-49.8,-23.8,32,562.5,0.75894683,0.573487697,1.29617497,261469.659,1.155499311,6,0.53125,1.39345892
8632,-48.8,-23.8,32,554,0.760544479,0.567109473,1.168439423,44726.48508,1.001115238,6,0.520833333,1.38560068
8633,-47.8,-23.8,35,578.6,0.777037686,0.556890241,1.107725881,48411.81344,0.97292777,6,0.5,1.34592117
8634,-46.8,-23.8,33,568.3,0.767366921,0.568549761,1.147676609,48411.81344,0.984260867,6,0.52020202,1.37786137
8635,-45.8,-23.8,32,564.1,0.758563395,0.57438238,1.173481478,48411.81344,0.994928808,6,0.53125,1.39345892
8636,-44.8,-23.8,33,582.4,0.755778645,0.57401856,1.136377879,45208.5349,0.994904505,6,0.53030303,1.38272286
8637,-43.8,-23.8,35,628.9,0.742565001,0.575484181,1.109289083,45208.5349,0.973444963,6,0.538095238,1.3973567
8638,-42.8,-23.8,36,634.5,0.755850943,0.573655338,1.091712133,45208.5349,0.966613704,6,0.527777778,1.38540342
8639,-41.8,-23.8,36,634.5,0.755850943,0.573655338,1.091712133,45208.5349,0.966613704,6,0.527777778,1.38540342
8640,-40.8,-23.8,38,650.9,0.765149069,0.572271335,1.110205337,60620.53543,0.975793537,6,0.51754386,1.36367642
8641,-39.8,-23.8,37,629.1,0.770850605,0.571915474,1.129346343,60620.53543,0.984197562,6,0.509009009,1.33634415
8642,-38.8,-23.8,36,627.9,0.765167007,0.576482618,1.131611241,60620.53543,0.99883393,6,0.518518519,1.34781675
8697,-67.8,-24.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8698,-66.8,-24.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8699,-65.8,-24.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8700,-64.8,-24.8,3,79.1,0.555555556,0.539195637,1.786353174,1.4307816,0.580722776,2,0.833333333,0.63651417
8701,-63.8,-24.8,9,241.4,0.574187685,0.630481709,2.226018511,2004.221537,2.370427236,5,0.733333333,1.46481638
8702,-62.8,-24.8,12,285.5,0.659679618,0.613001177,1.846107296,11320.35225,1.861021381,5,0.766666667,1.5171064
8703,-61.8,-24.8,16,328.8,0.71357362,0.571693933,1.569191793,22770.90038,1.310820859,5,0.675,1.42263003
8704,-60.8,-24.8,18,354.3,0.768007271,0.610690084,1.509921142,22770.90038,1.2634675,6,0.611111111,1.52295507
8705,-59.8,-24.8,18,375,0.736082708,0.623534758,1.576804605,40249.59543,1.239806206,6,0.611111111,1.53253013
8706,-58.8,-24.8,17,359.6,0.726813425,0.629932034,1.720553641,40249.59543,1.218232839,6,0.598039216,1.48689523
8707,-57.8,-24.8,17,359.6,0.726813425,0.629932034,1.720553641,40249.59543,1.218232839,6,0.598039216,1.48689523
8708,-56.8,-24.8,17,359.6,0.726813425,0.629932034,1.720553641,40249.59543,1.218232839,6,0.598039216,1.48689523
8709,-55.8,-24.8,23,422.8,0.76393705,0.585845114,1.530634637,252664.5786,1.307322556,6,0.543478261,1.4215894
8710,-54.8,-24.8,24,428.7,0.76874574,0.576309238,1.492173767,252664.5786,1.284595988,6,0.527777778,1.39593684
8711,-53.8,-24.8,25,452.9,0.761717791,0.579209271,1.435939277,261469.659,1.262785866,6,0.54,1.43166181
8712,-52.8,-24.8,28,511.8,0.745471808,0.574533926,1.36274117,261469.659,1.218025043,6,0.523809524,1.39377479
8713,-51.8,-24.8,28,511.8,0.745471808,0.574533926,1.36274117,261469.659,1.218025043,6,0.523809524,1.39377479
8714,-50.8,-24.8,28,519.5,0.739848086,0.579862802,1.393017853,261469.659,1.375186541,6,0.547619048,1.43770144
8715,-49.8,-24.8,30,537.8,0.751261077,0.567952425,1.341897327,277788.3328,1.342144771,6,0.522222222,1.39539709
8716,-48.8,-24.8,31,550.7,0.751236889,0.568084966,1.165988633,30850.52302,1.008308545,6,0.521505376,1.39161632
8717,-47.8,-24.8,32,562.5,0.760161043,0.569257537,1.124933458,30850.52302,0.99490111,6,0.520833333,1.38560068
8718,-46.8,-24.8,33,568.3,0.767366921,0.568549761,1.147676609,48411.81344,0.984260867,6,0.52020202,1.37786137
8719,-45.8,-24.8,34,588.3,0.759412968,0.568153567,1.120824817,48411.81344,0.978727709,6,0.519607843,1.36879123
8720,-44.8,-24.8,35,610.1,0.753549518,0.568806173,1.100286626,48411.81344,0.970352117,6,0.528571429,1.39515673
8721,-43.8,-24.8,36,634.8,0.746364463,0.570126919,1.095352546,48411.81344,0.958199128,6,0.527777778,1.38540342
8722,-42.8,-24.8,36,634.5,0.755850943,0.573655338,1.091712133,45208.5349,0.966613704,6,0.527777778,1.38540342
8723,-41.8,-24.8,38,650.9,0.765149069,0.572271335,1.110205337,60620.53543,0.975793537,6,0.51754386,1.36367642
8724,-40.8,-24.8,38,650.9,0.765149069,0.572271335,1.110205337,60620.53543,0.975793537,6,0.51754386,1.36367642
8725,-39.8,-24.8,37,629.1,0.770850605,0.571915474,1.129346343,60620.53543,0.984197562,6,0.509009009,1.33634415
8726,-38.8,-24.8,35,606.8,0.77078586,0.577938169,1.138464147,60620.53543,1.012680455,6,0.519047619,1.35869612
8781,-67.8,-25.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8782,-66.8,-25.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8783,-65.8,-25.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8784,-64.8,-25.8,2,62,0.36605317,0.63394683,3.171205857,1.139122274,0,2,1,0.69314718
8785,-63.8,-25.8,5,172.6,0.424130879,0.734355828,3.083873613,1099.40565,3.273276319,4,0.85,1.33217904
8786,-62.8,-25.8,10,263.9,0.605316973,0.640763463,2.014049596,11320.35225,2.011675848,5,0.84,1.5571131
8787,-61.8,-25.8,12,290.2,0.633094751,0.606587346,1.866196595,11320.35225,1.708314844,5,0.733333333,1.46773393
8788,-60.8,-25.8,13,294,0.669970112,0.587777253,1.664529787,12595.8849,1.44225137,5,0.692307692,1.41806937
8789,-59.8,-25.8,16,343.9,0.684815951,0.580725971,1.53297656,22770.90038,1.321772092,5,0.65,1.40139265
8790,-58.8,-25.8,16,348.1,0.715874233,0.636775733,1.758650428,40249.59543,1.250115007,6,0.604166667,1.51108618
8791,-57.8,-25.8,17,359.6,0.726813425,0.629932034,1.720553641,40249.59543,1.218232839,6,0.598039216,1.48689523
8792,-56.8,-25.8,17,359.6,0.726813425,0.629932034,1.720553641,40249.59543,1.218232839,6,0.598039216,1.48689523
8793,-55.8,-25.8,17,359.6,0.726813425,0.629932034,1.720553641,40249.59543,1.218232839,6,0.598039216,1.48689523
8794,-54.8,-25.8,22,407.7,0.755530768,0.585238892,1.405661721,43101.50527,1.148949764,6,0.545454545,1.42972443
8795,-53.8,-25.8,22,400.4,0.762223462,0.575589373,1.364974786,43101.50527,1.167933175,6,0.53030303,1.40028671
8796,-52.8,-25.8,25,458.9,0.75190184,0.579618269,1.27322102,44726.48508,1.096311331,6,0.54,1.43166181
8797,-51.8,-25.8,27,487.6,0.749829584,0.565395976,1.215733383,30850.52302,1.069415709,6,0.512345679,1.38295376
8798,-50.8,-25.8,27,487.6,0.749829584,0.565395976,1.215733383,30850.52302,1.069415709,6,0.512345679,1.38295376
8799,-49.8,-25.8,28,513.5,0.739848086,0.571677433,1.218596728,30850.52302,1.046068384,6,0.535714286,1.41944071
8800,-48.8,-25.8,29,521,0.750299697,0.566658608,1.180462843,30850.52302,1.040523238,6,0.522988506,1.39626661
8801,-47.8,-25.8,29,531,0.74183767,0.574818419,1.198384458,30850.52302,1.027948321,6,0.534482759,1.41655281
8802,-46.8,-25.8,33,578.5,0.757513788,0.569119105,1.102303781,30850.52302,0.981724437,6,0.52020202,1.37786137
8803,-45.8,-25.8,34,588.3,0.759412968,0.568153567,1.120824817,48411.81344,0.978727709,6,0.519607843,1.36879123
8804,-44.8,-25.8,36,634.8,0.746364463,0.570126919,1.095352546,48411.81344,0.958199128,6,0.527777778,1.38540342
8805,-43.8,-25.8,36,634.8,0.746364463,0.570126919,1.095352546,48411.81344,0.958199128,6,0.527777778,1.38540342
8806,-42.8,-25.8,39,656.8,0.768077185,0.567693025,1.097317348,63473.26651,0.961597848,6,0.517094017,1.35375343
8807,-41.8,-25.8,39,656.8,0.768077185,0.567693025,1.097317348,63473.26651,0.961597848,6,0.517094017,1.35375343
8808,-40.8,-25.8,37,629.1,0.770850605,0.571915474,1.129346343,60620.53543,0.984197562,6,0.509009009,1.33634415
8809,-39.8,-25.8,36,617.6,0.77101795,0.573327491,1.129218793,60620.53543,1.00055166,6,0.518518519,1.34781675
8810,-38.8,-25.8,35,606.8,0.77078586,0.577938169,1.138464147,60620.53543,1.012680455,6,0.519047619,1.35869612
8866,-66.8,-26.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8867,-65.8,-26.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8868,-64.8,-26.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8869,-63.8,-26.8,6,200.4,0.425357873,0.712201772,2.966867875,1583.144136,2.723952339,5,0.866666667,1.56071041
8870,-62.8,-26.8,10,266.1,0.60797546,0.645353329,2.034184755,11320.35225,1.876195771,5,0.84,1.5571131
8871,-61.8,-26.8,12,286.8,0.661042945,0.615820785,1.800361389,11320.35225,1.7136477,5,0.766666667,1.5171064
8872,-60.8,-26.8,12,286.8,0.661042945,0.615820785,1.800361389,11320.35225,1.7136477,5,0.766666667,1.5171064
8873,-59.8,-26.8,14,317,0.654396728,0.5916088,1.734539209,22770.90038,1.347740554,5,0.628571429,1.37605529
8874,-58.8,-26.8,14,317,0.654396728,0.5916088,1.734539209,22770.90038,1.347740554,5,0.628571429,1.37605529
8875,-57.8,-26.8,16,348.1,0.715874233,0.636775733,1.758650428,40249.59543,1.250115007,6,0.604166667,1.51108618
8876,-56.8,-26.8,17,359.6,0.726813425,0.629932034,1.720553641,40249.59543,1.218232839,6,0.598039216,1.48689523
8877,-55.8,-26.8,18,365.5,0.735287435,0.617479984,1.658721426,43101.50527,1.196475277,6,0.574074074,1.45935941
8878,-54.8,-26.8,18,365.5,0.735287435,0.617479984,1.658721426,43101.50527,1.196475277,6,0.574074074,1.45935941
8879,-53.8,-26.8,22,407.7,0.755530768,0.585238892,1.405661721,43101.50527,1.148949764,6,0.545454545,1.42972443
8880,-52.8,-26.8,22,407,0.749953523,0.576173656,1.399944009,47183.08721,1.139223019,6,0.53030303,1.40028671
8881,-51.8,-26.8,25,451.5,0.75795501,0.57066803,1.243790958,30850.52302,1.094256094,6,0.526666667,1.40881311
8882,-50.8,-26.8,27,487.6,0.749829584,0.565395976,1.215733383,30850.52302,1.069415709,6,0.512345679,1.38295376
8883,-49.8,-26.8,27,487.6,0.749829584,0.565395976,1.215733383,30850.52302,1.069415709,6,0.512345679,1.38295376
8884,-48.8,-26.8,28,516.8,0.73962898,0.574295885,1.209389537,30850.52302,1.046234586,6,0.535714286,1.41944071
8885,-47.8,-26.8,29,531,0.74183767,0.574818419,1.198384458,30850.52302,1.027948321,6,0.534482759,1.41655281
8886,-46.8,-26.8,32,577.2,0.74591002,0.575392506,1.159104728,40448.46351,1.029719007,6,0.53125,1.39345892
8887,-45.8,-26.8,34,591.3,0.757608565,0.568372283,1.161692831,63473.26651,1.004620321,6,0.519607843,1.36879123
8888,-44.8,-26.8,36,627.5,0.750511247,0.568523388,1.15428206,63473.26651,0.975918672,6,0.518518519,1.34781675
8889,-43.8,-26.8,37,649.3,0.745205328,0.569087492,1.133949791,63473.26651,0.968602855,6,0.527027027,1.37484711
8890,-42.8,-26.8,38,651.2,0.756161877,0.56910931,1.113654149,63473.26651,0.96777731,6,0.51754386,1.36367642
8891,-41.8,-26.8,39,656.8,0.768077185,0.567693025,1.097317348,63473.26651,0.961597848,6,0.517094017,1.35375343
8892,-40.8,-26.8,38,635,0.773705737,0.56714577,1.115615486,63473.26651,0.969645438,6,0.50877193,1.32618669
8893,-39.8,-26.8,37,623.5,0.773945725,0.568221596,1.115120279,63473.26651,0.985381133,6,0.509009009,1.33634415
8950,-66.8,-27.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8951,-65.8,-27.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8952,-64.8,-27.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
8953,-63.8,-27.8,3,89.8,0.409679618,0.612133606,3.15372578,15.93718381,0.018540421,3,1,1.09861229
8954,-62.8,-27.8,7,223.2,0.455448437,0.689940598,2.918151135,9379.720436,1.983662115,5,0.828571429,1.54982605
8955,-61.8,-27.8,12,286.8,0.661042945,0.615820785,1.800361389,11320.35225,1.7136477,5,0.766666667,1.5171064
8956,-60.8,-27.8,12,286.8,0.661042945,0.615820785,1.800361389,11320.35225,1.7136477,5,0.766666667,1.5171064
8957,-59.8,-27.8,10,259.9,0.613701431,0.638173142,2.251125071,11320.35225,1.7161203,5,0.76,1.50478828
8958,-58.8,-27.8,13,298.8,0.656441718,0.594593886,1.723699343,12595.8849,1.407561774,5,0.630769231,1.37781951
8959,-57.8,-27.8,14,317,0.654396728,0.5916088,1.734539209,22770.90038,1.347740554,5,0.628571429,1.37605529
8960,-56.8,-27.8,16,348.1,0.715874233,0.636775733,1.758650428,40249.59543,1.250115007,6,0.604166667,1.51108618
8961,-55.8,-27.8,18,365.5,0.735287435,0.617479984,1.658721426,43101.50527,1.196475277,6,0.574074074,1.45935941
8962,-54.8,-27.8,18,365.5,0.735287435,0.617479984,1.658721426,43101.50527,1.196475277,6,0.574074074,1.45935941
8963,-53.8,-27.8,18,365.5,0.735287435,0.617479984,1.658721426,43101.50527,1.196475277,6,0.574074074,1.45935941
8964,-52.8,-27.8,20,385,0.747443763,0.587428694,1.439889226,30067.51482,1.183548884,6,0.55,1.42855142
8965,-51.8,-27.8,22,416.1,0.741494702,0.578183235,1.327387725,30850.52302,1.146316541,6,0.53030303,1.40028671
8966,-50.8,-27.8,23,438.9,0.73246199,0.580001132,1.292642321,30850.52302,1.125292877,6,0.528985507,1.40071189
8967,-49.8,-27.8,26,483.4,0.738319962,0.573717162,1.248241766,30850.52302,1.075119961,6,0.525641026,1.40723569
8968,-48.8,-27.8,25,475.2,0.732924335,0.58204499,1.272527873,30850.52302,1.085856612,6,0.54,1.43166181
8969,-47.8,-27.8,29,542.8,0.730413934,0.581698853,1.247448613,40448.46351,1.047885233,6,0.545977011,1.42986222
8970,-46.8,-27.8,31,565.5,0.73514084,0.57445302,1.211738796,40448.46351,1.030637782,6,0.532258065,1.40295926
8971,-45.8,-27.8,32,577.2,0.74591002,0.575392506,1.159104728,40448.46351,1.029719007,6,0.53125,1.39345892
8972,-44.8,-27.8,35,616,0.750102249,0.569796017,1.154863315,63473.26651,0.992440021,6,0.519047619,1.35869612
8973,-43.8,-27.8,36,617.9,0.76153147,0.569799072,1.132859207,63473.26651,0.991736606,6,0.518518519,1.34781675
8974,-42.8,-27.8,37,629.4,0.761620516,0.56857778,1.132888367,63473.26651,0.975566603,6,0.509009009,1.33634415
8975,-41.8,-27.8,39,656.8,0.768077185,0.567693025,1.097317348,63473.26651,0.961597848,6,0.517094017,1.35375343
8976,-40.8,-27.8,38,635,0.773705737,0.56714577,1.115615486,63473.26651,0.969645438,6,0.50877193,1.32618669
8977,-39.8,-27.8,36,612.7,0.773801409,0.572769176,1.123717192,63473.26651,0.996994789,6,0.518518519,1.34781675
9034,-66.8,-28.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9035,-65.8,-28.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9036,-64.8,-28.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9037,-63.8,-28.8,2,62,0.36605317,0.63394683,3.144985742,0.03355348,0,2,1,0.69314718
9038,-62.8,-28.8,6,200.4,0.425357873,0.712201772,2.966867875,1583.144136,2.723952339,5,0.866666667,1.56071041
9039,-61.8,-28.8,12,286.8,0.661042945,0.615820785,1.800361389,11320.35225,1.7136477,5,0.766666667,1.5171064
9040,-60.8,-28.8,12,286.8,0.661042945,0.615820785,1.800361389,11320.35225,1.7136477,5,0.766666667,1.5171064
9041,-59.8,-28.8,9,246.1,0.563053851,0.638832084,2.509281873,11320.35225,1.740751647,5,0.733333333,1.46481638
9042,-58.8,-28.8,12,285.7,0.650136333,0.609902708,1.759582288,12595.8849,1.455295958,5,0.666666667,1.42412992
9043,-57.8,-28.8,13,298.8,0.656441718,0.594593886,1.723699343,12595.8849,1.407561774,5,0.630769231,1.37781951
9044,-56.8,-28.8,15,320.5,0.734560327,0.637218814,1.733887216,22770.90038,1.296038146,6,0.611111111,1.52924829
9045,-55.8,-28.8,17,354,0.725490196,0.622413689,1.683056001,43101.50527,1.228327392,6,0.578431373,1.4770454
9046,-54.8,-28.8,17,354,0.725490196,0.622413689,1.683056001,43101.50527,1.228327392,6,0.578431373,1.4770454
9047,-53.8,-28.8,18,364.8,0.731083845,0.610449497,1.639677695,47183.08721,1.190713327,6,0.555555556,1.44209308
9048,-52.8,-28.8,17,346.6,0.737158667,0.61205341,1.625808298,30067.51482,1.229681569,6,0.558823529,1.44691898
